plaintexts,ciphertexts
76887877,de0dea82cc112c1c
67468984,9f780645ea91bbb7
785A8956,c2d223be126e4a6
99668787,1cb70dbb7fdc7590
98578647,870d45695827ff87
77774796,c7eb0da027acfe17
77767987,ca11bf331331414
76887879,a1dcbd0ca902d5f8
67668788,be865a2ff540a9e5
686985A6,b74c2562cd4501a0
7667787C,1aef16f82cf1cbc7
79659755,e9158ad411890f70
77785787,4ff1da681e1a4a2c
889A7769,83b9296de0284820
B7B77775,5701ab67f0552ebc
76783878,ee2b8d1d309e88e6
57676966,966582a6e76e47fb
96789754,313ce8517b61f07c
9646A893,f4a5ec84e81d836f
76576787,9bd8a2cccb9e6150
89877757,e6f6d5a8a08c2310
4567A586,82dd9a741658bb23
5A649675,ee5787beee10c37c
A7875597,534983319a3242a2
78666787,ca4dd425e8b4fd9a
74788756,1cde2ed8bb98ef16
7A768A57,f34e9b9f7c9ef6a8
87479A59,c91919ecb3d5c0b2
97886686,bba3959b1f4ba21a
89888789,ac60dd353bf0d519
8A886877,6d5fb4130509ca0f
76957788,24d9edda47572363
97789967,d05371250be87213
78866867,62465f8234154958
77779566,a52244bf5138d828
96698878,f5d927f8b6a6ba79
88874867,35fa674d93013402
76977895,72e03e19a355502c
97655787,5508dd588e9b56ee
6785A789,a3dd07523481937c
68877587,6e2c1474df645915
A6768687,455decfc5cc5e632
66678888,a7ab1687659ef4f1
79877757,2c99e06c5158f28e
86964663,3f24f10629b2ba9b
96778788,22e2f2da490bc338
97976865,d28312b9d0ce65e4
777779A8,337e910c33ff87fb
98886686,345e7cf10fab07d8
BA976468,799b426238521b56
67A7898A,b157eedf6cb6edb6
88488566,bbe702e220a4188e
75568588,36893a38a2275cdd
76886A87,9c96d61865c860cb
57766688,ade17818c2ed8bf8
78648596,910d8c34ae9afb5b
97878945,77fd494983d7ce1b
748778A6,4364254f12b5c0fd
76577566,172e72deecf34e95
84686476,5c2821b16c62812d
78785755,55436e6a0bcf14c0
854A8677,c06135060e1dec99
59689888,6579163cbde05499
58577968,35a7caec882b8ad0
97776766,daa6311d2f635b6a
98786896,78be1e19058dc845
75859968,63cd1d77fe32134b
96855857,6839664da8a1484a
87B6797A,ae604658e5899e0a
98886556,a624f8a3177c93f9
86578877,d902bca6610a9290
57788797,94398cbcacce8942
8645A767,fccd56ccf29c3501
66686978,f7f737ef3675d8bd
88586768,6fdb82ab9b0e1872
68698458,4974621bb724daef
85455877,2023c96efa703991
88458777,22192e19d0957fae
8687848A,16ecbcdcec4e5188
74797587,d35e702e6a92da74
87665678,39d0930deb1c6917
76994776,294950dfd5eb60bb
3777785B,4b44b5440c314789
869A7687,93c4e3961e0cc802
77777A67,8a39418d276551d4
75593878,91694be1b24cbe6b
A466488A,2b23086a18c8fcc1
6A675779,e4672a01b384c5a8
77786757,8863b433820003b6
7B776896,a577ee0dcbf893b7
78786988,1a90401b187494ce
74877897,b1084de80532cc2b
55776788,12f426b1452c7d5e
97578987,4df31b817486dc3a
A6558968,a22d9207536115a2
67578874,3c61d173274e4789
57887788,f563f19b5247833f
86679886,488a554578d4c08
87779877,2a70535b5efa57d
84A66767,d74b6c5edc83cb31
34869787,481ef1bf622859e7
79699767,850b31cdd33540d7
56778879,73aac3e9a70bb89e
57659987,7caf52a15576a076
98968879,81b8080c792f4220
66788678,37014813964e9927
77888886,2060a9c5a3f31709
B9867776,7b607081018a3b9a
95A76658,28e51f413432d84a
95664683,2c10dd69a98676aa
A6987667,8b403d2fb0710966
5567BA67,1048c83cae1be197
77887375,2baa289a93f0a401
99477855,b98085a213dc87eb
747A8969,e262ad74396a1c38
88855989,39c5909b7b4b4935
6779A856,cec8789e495e9f8f
7A678A7B,fdfcff1a70c397d0
86957667,2c7680928c950de1
85686988,b3a3e909e2af688b
86899678,d6d971d1f5eb3165
6787A67B,a3ccf87f75c28979
95678686,9296ec1cd3a31061
86967778,f53e55951c2fdf95
85777676,dabd3f968e9e1cc3
75976678,169cb6681a9249ac
98787468,974585d0c16bdd19
89877746,6462fdf1b9e24f4c
88576855,25cda1dae282724f
86868595,fcaeab2c2f173545
67689867,de09b40672ebfdbc
77387567,c1ee343ddb6ce43c
88768866,8d693bd7b92a0ac3
79478945,b3b00f8c1874d00b
A7877579,d39e076f7dfb41e2
75667877,a2e403afb798f7a1
85965657,f58fcecb21298a84
8676A478,336154f471c1061
8867A985,c3b13ef73aadcaff
55875896,a34df3bbeee83593
88876668,8f34dd14b1b69170
68645667,2a85319dd571adea
77896759,95803e9bb940c222
7589A975,e57f2a72ca113272
68896576,2752cd581be6e891
63678668,de9c5b6bdce263ec
48878775,f559953e87ff9003
68768856,2cda1942edcaa294
99978977,f6d45bb7caaa5c3e
77746887,8112aa3729b2b868
5956A948,6cac40b597783dbf
98587788,ab476f6296cfb60a
66476556,fe2e706b25b34d8d
64887769,3689a6a21ab90761
57655894,282a6a88cefb7fb3
86B96987,a55754292ebd799a
67896686,a34c917a032dac9b
7667855A,23ad927bd457ac9a
68999875,6b0f4c0323434339
76A8A867,eebd721e68469593
87677878,5b92a014f34b2c10
7767768A,f48e6043844601bf
8867A967,bbac95773a3777ae
78699787,e286e9bc5f21ca06
A6882669,54cc261befc382e9
75774936,9df59ad7ec3a7da5
86785778,99a829523786a51
58776698,3e2350d6efa9e5c2
697877B5,25f56173a35dbdef
A7686787,5215751c76db49f3
68777678,3fd39530695e03e7
86675776,c5a00366381032ce
57786879,468284243bcf71ac
6A665858,41566ae9f00b4ba9
57887968,b9ae12ca9e723e52
68678677,151ad069bcc6fa71
96778576,a28dbe944eec5599
87878767,ec4a466b87817ebf
57667676,f47c441e0f02e70e
85A88893,d5d2786b1d30d642
77758688,e62320ed86557630
66875789,4f93024ba5d2552a
56747776,b23a8b30ae4be98
97896786,ecadc724b1578b4b
9A764788,dc1ea5dfd42b6b31
77767756,61c8f1815e3f08a
7A4A8575,152b41186b36b168
88679857,9b7b9b9d77e91f68
67766977,7b20fe83aa5dfe33
6777675A,9e3843a5450b83ca
66767756,d4e7a266bdb28ff4
77788557,bc6c71b02fe69864
A675788A,30df1cd23c0e6389
65755765,4a40ab72cbac3284
79846775,cf1baa321a9a2b1d
86884696,ceeae767ca06cbbb
6A487858,7a6a21fcbf8342e
95697763,2fd3e89d13d690af
86867769,92849c1b2cde43b3
76767674,3fd8530033ba8ff6
67566768,82b60f5774b119e5
7B597756,e909ff748eb0c4f2
48776676,774a53341dc57883
6B668899,d755e3b9fa2531b5
66785577,3088cbe83fa94465
57886998,31202540f3cad9e7
57657787,9a08bc5f3bea9c37
86596966,d9583976da5e244d
77776A65,17d07d3c1acf11a8
88885786,ac498c266b072144
38877888,b038d377821ebc01
77585865,aa3f8b9478fa274d
7894A898,77205d2f6d2cf709
59579677,63136cce4b714a0d
67976779,e2bd95a10d278c0e
87855388,898efe7a0c4be49
87689A76,f138913c852e53fd
77856853,c4dd32cc363bdf56
77996786,85239c1c7753920
64772763,711f6c35ca042867
77689857,6f5a678ac73b207c
5A388378,ce032e13dee9ae82
87988896,917abe0dcd219949
98478639,5377b855cfb00e99
86685A48,dc6225cfe1bc26bc
6645A856,cda79a8563869457
97498857,c37938e9dbf56479
A4676686,b7fb825e2e7f8f53
88358767,4155f6f26586c20c
96648897,ca5caa94a05b5b6e
79866586,69ae40d1b706e15e
66775766,717dc771368f1c56
77866767,59dab5eba01ef141
88664565,9ffe2055c3e7784c
7B797888,ef38fed2963e964d
68887777,f56e09f319a25854
977A6638,800fd7df4e3e68e0
75776687,986919b639baf574
57694866,a334cc63ea4f314b
B6576668,2b974bb28ee4439e
98887965,a5864cd6208ed641
56674688,49c4cf1678fba8c0
87677887,18b2f32f3f2d0ed3
96495576,db3125bb1663cdf9
8A775688,9a3c1437e1354565
6A7A7567,ddca9c2365a95ba8
7B98778A,f9b7c398579c5397
4884B977,d330b4f1e33c61a0
57467779,af776bda061fa36a
77763876,799772ea8eb20c9f
47587766,ea6a3a7c1ddb6613
64588656,6e7e682b1cd1c0f4
87688766,d708e212cc48e7e3
86677778,834d571152756ff6
A8677779,252db5161a420717
46898748,1e66b3ae3f8067c
97784765,e3dacd4d2372d519
7A769779,81dabd629e9a477d
96768887,37b69fbc0b718afb
96778578,79abbb237d713870
87678978,83b2dcf435e49043
57366773,7adb8990c83a1f0a
67578777,ba8c7132e8ba8834
8B585968,9d01540df49e5f8f
77686776,6160c9193aa94e71
57773759,8334e9f9230b47c2
765668A9,da58ad5cdb924359
96787376,d8479f5efead7667
78558769,96f7988b35baccd0
38787857,e357a0f21c64fbd7
65676785,2b8091a52a9074a6
868A5666,7e876f86afea54bf
87897679,ef293a8488f49e23
78A99796,4e7e251c0ab4488
86767987,f77f80ea8f2fd5e8
85866785,91cc505dd2b67be7
676A66A8,b81a4510c13ccf4c
86759897,74294341f4c1989f
76575566,4345c612c7a6452
79677885,d9d2f5514fffbdd1
88955887,ee0787156d14493a
76676687,7ee0743db82f801e
96678679,ca04deef10b6afae
78789859,c3565f103b1472eb
856B8875,9632c64bb42ea456
79765676,be9e06394a73a89
87579777,2ee13fb4508bae18
5769AAB4,62ae7a33255c4b03
68879866,6a9d7ec85cf949da
788B5964,c29f3b5adfa68b27
87666768,eb3f66ebdd53a855
75688866,60b916bf51e0e301
98578678,b1cd555c8a00fc3e
84657688,655e531bd20d0cc6
98987885,d504ad9591fb315a
B7576757,2c747d9fc5a8ac24
39868778,48abb03fe2828597
6658778A,8d8e66340649c590
B5877689,4d18a80cfc9acff1
86568B96,6bf5512ca7998e18
B5387656,cb2477b4d86fadd2
A959588A,4c6d8c675cd8534c
57987676,7b853ab3bbd76545
A8799667,ccff470c8b472b8e
77587A97,4b8374cf280dd5f0
6777578A,f116c7ed3ae0947e
66666978,3c5ed0390e1a72a0
877777B7,23d6413a81beb9a4
85469876,9633e9bbd156a0ae
65564767,ae880d671a22a8da
6775A777,1939c90dcb3d44a
79879467,7d378e282ccaa092
46979477,792f29b4dc838440
69967656,a09abb2cba75e3d3
55957965,33ba5a04c27e0173
79597757,11d264c30d6648f9
986858A9,213e53d812e5237c
54846985,6b2f272306a503cf
67758A68,8cdf5ea93e2ba9a2
85587B45,d481a4d75a87ff58
84487887,af8e1a04ebe49ebd
99884691,efcd5979cc51469f
49896936,cea3e4a089f6b913
96A67778,6661e4fd9aa03863
57A94768,a5069f07d08ee652
68988C97,532c3ceedc8c7196
67756777,91402565553fbab4
76667967,11c5036aad59e6c7
99765796,142036bcd8164364
78668768,7f86137e0137013f
75968467,fb629813b1353722
66865578,6e2396cd9208f634
7976675B,c966b846ac378c59
78663668,6e6a41bcbbf6dd2d
75769785,59180279f43dca65
75769A98,1c00f036e586df7f
67878695,69fb0447e62a18a
99786887,870508fca3983526
67598867,5f3414f8db182ab0
88676754,66342ca2fdeebd6d
9A468546,4626ffaa770549d1
66465697,28038e83e4ba7b96
A6569759,d65e426adb4097ec
88766757,ad157d034288c3ac
37785676,30d37867a1239ed6
67478868,944cd3c835a985ed
67878995,8387f7da497ec351
59767785,752ef48ed4e2cf26
798B7889,1dd813856c46f3b2
77366877,1756308e6c2f52b4
667599B8,8e5c22e26ae25731
65879868,efca90740c1f02d8
668669A9,f01aacd392b9b9eb
79866656,c75646e2ec4b99c1
79997689,4ef0e5df726da6b6
93846789,205ffbd0fd8e9ca0
69857877,622d9703d5cb182e
77777985,75415333a73cbbec
88A77844,e9fc8765faf1e6d
56767468,7c347e9f1f3b768f
69975656,124d7a11dda97e12
797C7977,de6181e2a4e617a8
75977697,c78ab7ee506a8b42
6B655667,47d56cf4b132e652
95566977,d924dcca8ca14e8
83787977,b6db81309380df5c
7B559785,5d4053ad56f380f5
8A856576,e65814f09ad8833c
75545657,e196e45a2f4b329b
87757587,67212e7ed2a1ff63
6A766777,520d0f43d8989e67
655786A6,99196e88e20cfeb0
667A9676,67a814c04056d2b9
76677857,b299f69705bdafec
48764966,8b6fe60482c8837d
88675666,f11a642a648cdcd0
68746887,b45ab68cfcc6e771
79887795,ca414adc8ddaca32
68AA8676,b7bf5fd78e91b224
79967778,8eacad666b419909
8788689A,c71c4eb6a2c08bd2
69498775,2eda7f3af68fa8f1
58667878,215d7ec58e2f3ea1
77767886,ea9c9e2385453424
7B897A96,3d28d0688162ae44
5A788895,5f01fb6fc68e5658
86896875,790d066317260bd0
96857877,14078b9dd77454a1
77955878,c7f62018691c2921
77878877,6afa28c64e999aa5
87958677,957b3d53f62b96d0
47668577,3fba2ed083be56cc
565A977A,28f877f8851d1d76
978678A8,5afa734067757108
75978789,3e6758df409af5f1
86A77587,6dcbc505828a68ab
87859775,e0b25a980319a422
869878A7,6b0cce6318bfe4d9
86778545,aa3c9e29988a1b6f
97578569,10a489c4d2bed70
69878668,daa09fe17f53e6ef
79455976,66c47fb70f3b1cb7
689887A4,5b27acde198d11dd
47688577,e6c8f08a31697f11
676A7653,fec25e8572c8e427
76785586,f1e0e5c008f3dfaf
78967756,a4cde084432b1209
776A7566,3133da125ebe1e4b
74587555,f950010daea29778
78779648,93639e2136581fab
78876768,5bda672fc19b4c37
96355868,b063b51668c2cd13
76777759,ec5d77c91fa2aef5
57688979,dc45d8bc3c51387f
95768778,d78951c5853daab3
78756996,2673610a50464e55
57886766,a5e58770ed6c10b
66788598,32e4b5f888bc7da9
66754587,28b0f549e9b8b7ea
A6987467,c66c477bc6e11408
86656768,94f2f82deaf5ae0d
86878477,867648e52f7b4318
788B7A87,58515862ac91e2fe
39566766,e218ce7073526f69
65667587,20d138f1a5218d90
76878897,c47818a2f393c6fe
67696878,6c17840537cacd2e
84555688,1585b449f0fd5df6
79768779,a3181829456920bc
68576A98,5f94ffa929cdd75c
66884896,2752873310d0d40e
56569666,f14d764a3b53ac7f
66978776,de01536ea2fdbd5e
66858776,52fdeae13f97801b
586786A3,e0b0189b20343d1f
45568589,a4eed585af8fcb57
78888766,7d4e04ba64eec9c1
66857566,bb6adf66ffa9c382
9786677A,54b3a617e57c2a70
77858778,8ae849a7b52e5697
B7875577,e8b633473d1dfe0b
88866885,96c7e93b3e44e81e
87579667,b56fdc75c986ae41
97865978,466761f8a8f7c798
86759686,99ec3536a821920e
89597658,2024199f0ad69956
85559777,5a30dc6304051672
98697476,e55cf48c2bbbca78
57648687,4d6738ede37b559c
8586548A,65a368d33e20ccb0
7676A888,f3fa2fe18db3959a
5576976A,d7cef2dd4a5b2b8e
5875A749,3411982b44bc9d60
59686776,d195a578e7961bfe
66687686,a01d0b22cff16736
77B75556,24f7a0b38c644ba2
67877688,66792d909b105762
76887877,de0dea82cc112c1c
68768698,ba5aace35da539a5
89487685,6b5ca1bcce83996c
786889A6,22074ca82cffe76b
65688956,427f13d225206bad
6789769A,f406d13f5f74bd60
76877568,b57f05e1cdeea59a
69868777,6b8fa24d8b24cc1c
89A87888,2bd3ec6006f32100
876759A7,cb7c4865aa90d73e
76768776,f32404b6aa6fe0fb
754A8866,66c9703e19715b55
8AA76857,75d901bb872f4519
79866496,9044cc64dd637f38
36577698,2c8491525e16b4e0
67568667,4a4b2a9c71575dad
84987777,cb884ca8d048063b
67775665,a1c3387d147a1e26
66879668,2915279c78797932
67882999,ca46681f300b8489
7687A456,13fedbd1c7a7db32
66658656,908d58d6198b07a3
99677A77,e64146fdf33a171f
78699889,ce1a7b5292956c4e
47869876,a3956496b31a3819
85578857,d9d49674a8ff6e98
77837965,c233e40dec347af2
86559888,95a7fe4b9f15d6d5
79B96575,6656d12b1d9e26c8
76786775,602e2c479fb69471
78676467,e75afd584f3ebf80
54B77779,afb0f8825cf66122
86657784,da1382ec47c39645
7977A657,6c399ff6c0812ef1
68574979,8a1cf17fd4e30181
79867677,85593e1ed2e5d974
59897966,de051e038373207d
66784746,8d867df451dff4a8
68666797,7c7966e4bce22115
97766586,f209dfce4a8bc1cd
76885687,3e5b741241649ee2
47777788,b0ee0e6b534f40a8
6678594B,20c942d04c9fea5c
5C764955,c616b0db2736b1b6
66968988,ba6b7072067f58d
87668799,cd14e65e9321ab57
76869895,dab3237b210ffc5c
69756759,bffc800eea42a259
58788978,be7f92a6cef41fab
97378367,c75febc7457569d7
88699689,88d83fac3f155395
87667877,6442d8a2ad744519
68767A58,ce60f5ca3212efd2
96753887,71eacce93917f915
A6578776,771c864711b437e5
97986897,740a8835982b701
6A784667,d6b844e30fe42a66
A9698776,6445f167c904ebda
65674886,69d2c3abda7fb07c
76B96766,e2d8ba5011943a6e
38AA6A88,eef10a2d470538ce
88767677,94f6ef9ee7a4b02c
96865798,4da47554687bacea
88756886,dedfc70790ad653b
87687877,d84e04ef3f903b50
65687587,175556951f912d5b
54468878,cba06889babfe281
68655887,8111e6ce07355d
A9978568,106840ad25f9d3c4
75786799,7b45d79e8abaf975
66786988,966aa513f56d47bd
58998757,5be7c33fb0dd4f0e
86787977,ff1ef2b5d108a278
86678467,1fd90ae99c0edeb0
86656785,3a6a1b8087b4b1a7
75868694,379acbf90625e9fc
9567AB58,bf5c30c635618688
65858696,bb99489abd30f185
5AB89585,ed8773a15b6f1de5
99768A58,fce84c0eee7d9ffa
56768869,c1956d99c514f989
5A7678A8,4ff27e27d093832e
77765857,1c2f729f87292161
6889A746,139d9cfe5ec0836b
58555979,b277ecbfe54a8157
9B677568,ac3e658f5210b1a6
9A768665,979a65f662491d8d
67876588,af8f4b837d27447
58579747,6f0781113aff982a
7A767868,c2f17ec18d17c826
68474676,7422fa42e7db1770
78579666,d6cbea887876555b
A9664778,a6cfb5413fb3fe23
98856698,fb356e793da2c754
85677766,573173af8e3e35a8
A8665779,bfcccaf9d0ef7fd1
76868854,4148accc31246580
88487857,15b6b3a1cb092aa1
66577857,bfe9fe1f2a9fda34
59579866,9dd7890a337ac8f8
57585986,7c020e92c4491e5b
88687565,a69c677bde297c1c
98868769,23d7b26738391c62
57956894,4178cfd635020aa6
4B6685A6,de65ef0d066eb06
B8767967,34503a3574869bbd
57574888,682a021997a6f9fa
48478598,425c7c8a78bb8ad3
85768784,392c6f28aab942ec
59787686,cdef59ca0d3bbb02
87798548,5fba9809e8d8865d
56757887,223a92d0f67b851e
98777777,91fd5cfe87a6a524
8A675746,b2fe6aa89a4e5d0d
75973957,11beab7a65997a6f
97777666,e9497ddceddfe9ad
84985678,777986ee8d74a603
97869677,df2608845b18ff27
88874689,27c786e385419108
77568668,90502150021d03f9
79885956,df29753e1ac689bf
58787865,98d813bd1260fed6
65699679,542c8419347dc04
6989A874,8ef78fe771fe3400
78899988,faafbd71e2e71734
856B6668,1eea7640bd5063d4
85755854,326b6178a0286356
75677678,6cce0b11205186f6
A5776557,b9b7ed9fc06440b0
779B9A58,2ad80c81c425aee9
A9587888,92a48d5c8679add7
69778496,28f9de454229a8e5
66757968,919c80a26d673b3a
A6778787,6eb45d077c4d916c
568A7966,6c83c51ccb11f1ea
968A5864,106d488aec6a3e64
69A47678,c6eb596792cfea1d
44899764,b249a9abf00b28a6
98885876,d1ac99e9848bb357
79678366,599032b5d7775848
78767978,7bfee18339bacd7c
688A8679,7b9187e19124f02b
97667588,27c983d5a3a2799c
8B777667,a2ce162966a84afb
59978767,c25e5547b1822202
875657B3,63bb742babf0fce6
685669B4,7cdfb427c37ac427
66898895,eb590713cbe16804
67885767,e8c07f846973a712
87445689,71031a87db8f4795
67785896,b5fd8dfd882b1b2e
87974A67,353177e5e987a51b
49676987,8360cdc3f480d10d
69569757,d420c6eb6160c818
57547977,2bf0347f38e83b76
69586875,480323ff7aa3dd66
85479668,db3298b42324e229
65769677,affbd3efff4e985a
85868966,6b71873cca593644
A6766659,ef7811bfb7f11b5d
7489465A,97ec6360a45590b7
67978695,ca5d991c88fc74cf
77757B7B,3a984e859e023baf
89667797,91741d805764ca61
6696A687,2c2267e23c2c07cf
79987696,9749410d8404fc31
77767696,a055a07ff33af477
86869575,de49479a51fbc1e1
98A67578,963f8a04c4f2b195
57667552,b8475084c5284c64
66878786,32f72858982e7587
66878577,1b46655ffa883bd8
48766738,88f8e040a73a3fee
78789596,7b50c6a5ba200553
78569464,f8478b2a72a429f8
766A7766,786dee26eef95f27
678B7447,995d94a860d542b5
99668875,dd90f032db07b600
54A67877,3f615c36fe55e25b
79675667,935f1938c636d33f
76988879,38fea039c9bdc8e0
48656785,8802212a85e97dfa
77669859,35a1c9155d39386
97867685,c0cc01dbdeabacc
665B8888,d029e63f0a7112bf
9898A476,d6bd4b904c6387db
85968667,dc585442f1eaa41e
66A99A99,5acf8699587668e0
67387578,9bb5eb06929e3a31
457B6665,451727bf329ba7da
39757658,88350c28978c69da
68675875,2d88e15d1e264bce
574579A5,6cc4084351964a29
84687875,7c50bf6763127428
69797577,7c0dbdd9d26185d1
86687867,918220fac3d3189
77958856,37ce392c93d240fc
8666A776,af58640aecd52b7a
5685A55A,b1ecf0fb613ec24
66788656,b5701dbc4eeefcad
57786576,df97dbe92863cc61
85887898,84f1ec6eec68952
76867756,4fa594aeaedfa45d
89867687,e0362e70aeb87015
76677798,a1dffd8c6a102731
857A8866,52899db7d9a6bebc
67777566,9a1791b0a61c50cb
88926773,b87a9f811309864b
86567686,d56f60d5f915a49d
79978576,a3266ed2358a60f9
86564559,ebec9a2793a8e0a8
68788868,2448f77bf38718a0
68448776,7c3984e582101dcd
87566865,9e2e2b025907db6d
6695B688,ea579d676efc924a
56867655,3fa353c0786e6896
7A686597,e12b1af45b0e0589
9974795A,eac60237886e3ef0
97668875,35dff4dc5d4b5f42
96778856,4dfae84287d628c8
79779786,3b88ca62c66fa1c8
58787858,4051f118305a20d8
A8567688,44c5d43ccbcb904
77757967,633558bb575f9f35
77496889,99d99dd368d0ca47
6A9A6559,bb6fc9e7147ed573
67978746,f2f99d2417a00f01
87876656,2d67986e9c757450
76777769,3072107a759b0555
75669676,c46fe68d38c36066
886B9478,9a97718f30660fd3
86766889,ba0f4b87ae3c0b69
96737777,899476a01810644a
47998877,b6e78439f88f3ee3
86665769,c61aae1b64e26306
66868888,718efe6cf23141d4
8B55888A,ae3d0f8de9c8c64d
79667769,77e4da72aa93eb93
8597A884,eb70266b079b32e4
69779757,1489ace1903ab50f
96886966,55a6a03f62e2917
8A686879,5d36d435e0e1ad45
68576669,b7bf44d579447fce
56976776,358ab79a9db87e42
86646999,299571ed4411ff71
55868797,4a27b47d445efba
68865A87,c31a8a71a7b26f28
68687976,906b7d74604720aa
37688787,e32ca65967b10f50
78976668,a6384a3ad6f35e80
75677898,19b9a2e5b37d2381
77867696,c48051335cdda327
6A768758,9f2a6e6c315f56c
87789766,40ebf3bb8d4037e5
57664756,c8eef25d99175084
86A86776,f2555c9a1c3a4fa7
97786387,6c8fe90f537f7ec2
67855986,530526df75d115e5
97667757,b337ec8ea98bb4c2
77686788,3411b16ff64aac6
7A675747,959b2d0cc0a7523b
56688826,7dcecd29bce47052
768496A8,e7078b209886bef5
86678674,2a92ef7522f026b9
7857A485,30958241eb2f42e1
75A89458,b66215c8b6ad0e46
79777675,9b9621bfbb9cc194
67667677,c4fdc53fb0e7a57
7599A665,c49c03714550e68d
5A757776,6110cdab4427931d
79578778,e23a11f7808fe7fe
79656987,7ebc57d27e081f82
98585879,becc226261084991
88668746,8dc89d8d6fc82f37
6A868987,ee72414fe34ce98c
86698959,b5ce36cd6049410a
57667888,5b6698c94cf6c247
68557877,8964357278f93b97
66457747,4ae8295775f97b82
95555777,dc2b0fbfcb8792f8
97949688,2d390e476fc5c480
48747665,c23d6f07c112f083
87756698,adc848035b5d9b1
76967963,99fdc2499e8041ff
68696869,8d34b40b6b697904
99566868,61dad15864cbec94
78798497,e0ea291c62a1c0a1
77796756,fcf25d6ca488a180
77577796,3d622be29eead9c
69899886,79c1537b75955a76
75688758,497ea50e6bc97f15
79795895,aeee93b1e767d367
57896586,697285a0838558d0
A7996875,5c2cb4cae9372c9d
667A7678,ed83b2f9bf377405
77776896,5ab360d485d56a9a
74667797,af029a6b20133be
69757489,fbda83d1360cd536
677596C5,a4f9f32f189bc41f
958C3667,9dc2723efea43094
88666989,a14ba83bd0de6321
86667487,be2b2d3c5399850e
4A878667,a86958dbf0d13b0f
668775A4,3d5f285dd89763b9
9768855A,a6250af4eacfc688
69AA6956,f99fa745adf1496
8A575667,8db321b15d81eeb2
8598675A,c9b1db24c72eee48
76798798,d0030cefcd1cc2ca
797A8477,e972bc27f8dfc98
66848A58,ddcdde5161cfac9e
78626768,4665624fce598b63
79648767,26849f3962c4ea5b
75897688,896c487a4fa40f3
7767785A,2bb80eb5cf674ba4
96A97463,b3cb01e78e64f8f6
76899688,c341c18f7998205f
77686678,2a21bd415a217595
86887797,d31e858482ba7b2a
47877457,3ac72fc01808031c
876765A9,5bb8ff963c0f6bc0
7A789565,c8b0a8f9e56d8dda
83778778,dcc50365c2d886e8
7668556A,f06a286b411641d7
58788776,86f6d93dc75dc3a
75662797,2a54abff45189663
889A8754,57f4a2fcdf410c33
56996665,1a5130539a2205f9
68768677,f90d4ddb7363da7b
6A987968,7ab6101d4118c688
35867747,9da145d2120aab1b
85867897,798130363b1e0699
776678A7,8d0bedbd6e5c3381
98A77876,b20dd418beaf178f
88557979,d0a0e4a3e596da9e
97686587,21b9fdfe9dfeba5e
BA965886,26a58cdb6bad37ee
65896976,c51f8c33cb4656b9
78577776,529cd3aa1ddeb8de
66A778A8,dfe4dda8661a3d93
67758878,d3e545b6d0fad261
98876286,d32b35f746378172
B777AA88,adca6e9a7c7485bc
8A789669,8154f4616f57986d
6766A679,c78a06f42014da92
